id,date,zipcode,City,price,bedrooms,bathrooms,sqft_living,House Size,sqft_lot,floors,waterfront,Are there Waterfronts ?,view,How many views ?,condition,Habitability,grade,Architechture,sqft_above,sqft_basement,yr_built,yr_renovated,Renovated/Not Renovated,sqft_living15,sqft_lot15
3083000940,4/12/2015,98144,Seattle,"$341,000.00 ",2,1,1040,Small,4000,1,0,No,0,No View,3,Average,6,Standard ,1040,0,1914,0,Not Renovated,1740,4000
9834201215,10/9/2014,98144,Seattle,"$276,000.00 ",2,1,870,Small,2676,1,0,No,0,No View,3,Average,7,High Quality ,820,50,2004,0,Not Renovated,1500,1719
3964400120,5/8/2015,98144,Seattle,"$512,500.00 ",4,2,1620,Medium,4240,1.5,0,No,0,No View,5,Excellent,7,High Quality ,1620,0,1916,0,Not Renovated,1450,4240
3416600490,7/31/2014,98144,Seattle,"$675,000.00 ",3,2,1780,Medium,4252,2,0,No,0,No View,4,Good,8,High Quality ,1540,240,1989,0,Not Renovated,2220,4000
567000401,4/21/2015,98144,Seattle,"$546,000.00 ",4,3,2100,Large,1397,3,0,No,0,No View,3,Average,8,High Quality ,1580,520,2008,0,Not Renovated,1490,1201
5700002165,10/30/2014,98144,Seattle,"$513,000.00 ",2,1,1840,Medium,4322,1,0,No,0,No View,4,Good,7,High Quality ,1160,680,1914,0,Not Renovated,1750,4322
9122001225,10/29/2014,98144,Seattle,"$610,000.00 ",4,2,2200,Large,7200,1,0,No,2,Average View,4,Good,8,High Quality ,1220,980,1958,0,Not Renovated,1940,6000
424049059,8/15/2014,98144,Seattle,"$373,000.00 ",3,2,1400,Small,2445,1,0,No,0,No View,3,Average,7,High Quality ,840,560,2002,0,Not Renovated,1400,3200
9834201375,2/6/2015,98144,Seattle,"$425,000.00 ",3,2,1420,Small,1230,2,0,No,0,No View,3,Average,8,High Quality ,940,480,2009,0,Not Renovated,1400,1230
3796000400,11/20/2014,98144,Seattle,"$349,000.00 ",2,2,1250,Small,1208,2,0,No,0,No View,3,Average,7,High Quality ,1040,210,2007,0,Not Renovated,1250,1656
6362900138,11/3/2014,98144,Seattle,"$379,900.00 ",2,2,1240,Small,1331,2,0,No,0,No View,3,Average,7,High Quality ,1050,190,2007,0,Not Renovated,1250,1431
1498300875,8/14/2014,98144,Seattle,"$445,000.00 ",3,3,1550,Medium,930,2,0,No,0,No View,3,Average,8,High Quality ,1060,490,2006,0,Not Renovated,1550,1301
424049284,10/16/2014,98144,Seattle,"$310,000.00 ",1,2,1120,Small,912,3,0,No,0,No View,3,Average,7,High Quality ,1120,0,2011,0,Not Renovated,1380,3200
7548301044,7/10/2014,98144,Seattle,"$342,500.00 ",2,2,1320,Small,826,2,0,No,0,No View,3,Average,8,High Quality ,1100,220,2008,0,Not Renovated,1340,1213
8850000018,10/1/2014,98144,Seattle,"$412,000.00 ",3,3,1200,Small,813,3,0,No,0,No View,3,Average,9,High Quality ,1200,0,2010,0,Not Renovated,1750,4365
9834201366,12/16/2014,98144,Seattle,"$429,900.00 ",3,2,1490,Medium,1286,3,0,No,0,No View,3,Average,8,High Quality ,1490,0,2014,0,Not Renovated,1420,1230
9834201145,2/22/2015,98144,Seattle,"$635,000.00 ",4,3,2880,Very Large,3091,2,0,No,0,No View,3,Average,9,High Quality ,1940,940,2014,0,Not Renovated,1560,4080
7548301041,6/23/2014,98144,Seattle,"$345,000.00 ",3,2,1420,Small,1192,2,0,No,0,No View,3,Average,8,High Quality ,1140,280,2008,0,Not Renovated,1340,1213
5393600509,7/2/2014,98144,Seattle,"$334,500.00 ",2,2,830,Small,1858,2,0,No,0,No View,3,Average,7,High Quality ,830,0,2005,0,Not Renovated,1480,3030
7548800050,4/21/2015,98144,Seattle,"$550,000.00 ",3,4,1580,Medium,1303,2,0,No,0,No View,3,Average,8,High Quality ,1340,240,2010,0,Not Renovated,1560,1294
635000009,11/12/2014,98144,Seattle,"$1,050,000.00 ",2,3,2350,Large,2390,3,0,No,2,Average View,3,Average,10,Custom ,2000,350,2007,0,Not Renovated,1950,2390
567000381,3/28/2015,98144,Seattle,"$378,000.00 ",2,2,980,Small,853,2,0,No,0,No View,3,Average,7,High Quality ,820,160,2009,0,Not Renovated,1130,1270
7132300525,4/11/2015,98144,Seattle,"$500,000.00 ",3,2,1530,Medium,825,3,0,No,0,No View,3,Average,8,High Quality ,1530,0,2015,0,Not Renovated,1580,1915
4253400098,5/1/2015,98144,Seattle,"$405,000.00 ",2,3,1160,Small,1073,2,0,No,0,No View,3,Average,7,High Quality ,880,280,2007,0,Not Renovated,1250,4812
3644100086,5/5/2014,98144,Seattle,"$340,000.00 ",2,2,1160,Small,1438,2,0,No,0,No View,3,Average,7,High Quality ,1160,0,2001,0,Not Renovated,1220,1740
7133300380,2/9/2015,98144,Seattle,"$635,000.00 ",4,3,2500,Large,4000,2,0,No,0,No View,3,Average,8,High Quality ,2500,0,2014,0,Not Renovated,1480,4300
5393600507,6/24/2014,98144,Seattle,"$329,445.00 ",2,2,830,Small,1119,2,0,No,0,No View,3,Average,7,High Quality ,830,0,2005,0,Not Renovated,1480,3622
7548301050,4/2/2015,98144,Seattle,"$390,000.00 ",2,2,1340,Small,1402,2,0,No,0,No View,3,Average,8,High Quality ,1120,220,2008,0,Not Renovated,1340,1213
3319500628,2/12/2015,98144,Seattle,"$356,999.00 ",3,2,1010,Small,1546,2,0,No,0,No View,3,Average,8,High Quality ,1010,0,1971,2014,Renovated,1010,1517
7658600082,11/14/2014,98144,Seattle,"$565,000.00 ",2,3,1950,Large,2457,3,0,No,0,No View,3,Average,8,High Quality ,1950,0,2009,0,Not Renovated,1650,1639
3319500334,3/27/2015,98144,Seattle,"$441,000.00 ",2,1,1290,Small,1289,2,0,No,0,No View,3,Average,7,High Quality ,1030,260,2005,0,Not Renovated,1290,1332
7660100236,4/16/2015,98144,Seattle,"$375,000.00 ",3,3,1300,Small,1362,2,0,No,0,No View,3,Average,8,High Quality ,880,420,2008,0,Not Renovated,1300,1251
9834201370,4/17/2015,98144,Seattle,"$430,100.00 ",3,2,1400,Small,1078,2,0,No,0,No View,3,Average,8,High Quality ,940,460,2009,0,Not Renovated,1420,1230
3274800505,4/24/2015,98144,Seattle,"$502,000.00 ",3,3,1600,Medium,3073,3,0,No,0,No View,3,Average,8,High Quality ,1600,0,2009,0,Not Renovated,1130,2921
1250200693,7/18/2014,98144,Seattle,"$515,000.00 ",3,3,2100,Large,2409,2,0,No,0,No View,3,Average,8,High Quality ,1660,440,2008,0,Not Renovated,1900,2400
8850000517,7/31/2014,98144,Seattle,"$480,000.00 ",3,3,1590,Medium,1431,2,0,No,0,No View,3,Average,8,High Quality ,1060,530,2010,0,Not Renovated,1620,1548
9122001230,12/5/2014,98144,Seattle,"$590,000.00 ",3,4,1970,Large,5079,2,0,No,0,No View,3,Average,8,High Quality ,1680,290,2007,0,Not Renovated,1940,6000
357000135,2/18/2015,98144,Seattle,"$1,900,000.00 ",4,3,3070,Very Large,7830,2,0,No,2,Average View,3,Average,11,Custom ,1970,1100,2009,0,Not Renovated,2440,4682
1523300140,9/4/2014,98144,Seattle,"$325,000.00 ",1,1,730,Small,1942,1,0,No,0,No View,3,Average,7,High Quality ,730,0,2009,0,Not Renovated,1020,2044
7660100238,11/11/2014,98144,Seattle,"$329,950.00 ",3,3,1300,Small,812,2,0,No,0,No View,3,Average,8,High Quality ,880,420,2008,0,Not Renovated,1300,824
7658600081,9/19/2014,98144,Seattle,"$555,000.00 ",2,3,1950,Large,1610,3,0,No,0,No View,3,Average,8,High Quality ,1950,0,2009,0,Not Renovated,910,1745
6058600220,7/31/2014,98144,Seattle,"$230,000.00 ",3,2,1040,Small,1264,2,0,No,0,No View,3,Average,9,High Quality ,900,140,2015,0,Not Renovated,1350,3000
7548301056,6/9/2014,98144,Seattle,"$345,000.00 ",2,2,1340,Small,1210,2,0,No,0,No View,3,Average,8,High Quality ,1120,220,2008,0,Not Renovated,1340,1213
567000382,11/10/2014,98144,Seattle,"$370,000.00 ",2,1,780,Small,1133,2,0,No,0,No View,3,Average,7,High Quality ,780,0,2009,0,Not Renovated,1130,1270
1498301048,5/8/2014,98144,Seattle,"$321,950.00 ",2,1,860,Small,1277,2,0,No,0,No View,3,Average,7,High Quality ,860,0,2007,0,Not Renovated,1280,1265
4253400104,2/12/2015,98144,Seattle,"$380,950.00 ",2,2,1120,Small,1039,2,0,No,0,No View,3,Average,7,High Quality ,840,280,2007,0,Not Renovated,1130,5400
1250200414,2/18/2015,98144,Seattle,"$365,000.00 ",3,2,1110,Small,979,2,0,No,0,No View,3,Average,7,High Quality ,960,150,2008,0,Not Renovated,1170,1400
5700000446,10/29/2014,98144,Seattle,"$465,000.00 ",3,2,1590,Medium,1322,2,0,No,0,No View,3,Average,8,High Quality ,1060,530,2014,0,Not Renovated,1530,5400
3644100101,7/7/2014,98144,Seattle,"$374,000.00 ",2,2,1260,Small,1575,2,0,No,0,No View,3,Average,7,High Quality ,1260,0,2001,0,Not Renovated,1220,1740
6909200007,9/3/2014,98144,Seattle,"$620,000.00 ",3,2,1458,Medium,858,2,0,No,0,No View,3,Average,8,High Quality ,950,508,2014,0,Not Renovated,1458,3000
5393600562,5/22/2014,98144,Seattle,"$430,000.00 ",2,3,1520,Medium,1588,2,0,No,0,No View,3,Average,8,High Quality ,1240,280,2007,0,Not Renovated,1660,6000
1282300995,2/22/2015,98144,Seattle,"$365,000.00 ",3,2,1310,Small,915,2,0,No,0,No View,3,Average,7,High Quality ,1060,250,2007,0,Not Renovated,1500,1215
597000593,11/17/2014,98144,Seattle,"$403,000.00 ",2,2,1240,Small,1101,2,0,No,0,No View,3,Average,8,High Quality ,1080,160,2009,0,Not Renovated,1530,1209
1498301168,5/28/2014,98144,Seattle,"$325,000.00 ",2,3,1050,Small,1609,2,0,No,0,No View,3,Average,7,High Quality ,1050,0,2005,0,Not Renovated,1120,1693
1624049291,10/8/2014,98144,Seattle,"$557,500.00 ",3,4,3350,Very Large,5025,2,0,No,2,Average View,3,Average,8,High Quality ,2670,680,2014,0,Not Renovated,2030,5117
567000408,6/2/2014,98144,Seattle,"$400,000.00 ",3,3,1495,Medium,936,3,0,No,0,No View,3,Average,8,High Quality ,1405,90,2006,0,Not Renovated,1495,1186
567000775,9/12/2014,98144,Seattle,"$449,000.00 ",2,3,1460,Medium,1296,2,0,No,0,No View,3,Average,8,High Quality ,1160,300,2008,0,Not Renovated,1460,1296
4253400100,4/10/2015,98144,Seattle,"$402,723.00 ",3,3,1160,Small,1073,2,0,No,0,No View,3,Average,7,High Quality ,880,280,2007,0,Not Renovated,1250,5400
3881900317,1/23/2015,98144,Seattle,"$579,000.00 ",4,3,1900,Medium,2631,2,0,No,0,No View,3,Average,9,High Quality ,1250,650,2014,0,Not Renovated,1710,4502
567000385,6/23/2014,98144,Seattle,"$362,500.00 ",2,2,940,Small,1768,2,0,No,0,No View,3,Average,7,High Quality ,940,0,2009,0,Not Renovated,1130,1159
9834201367,1/26/2015,98144,Seattle,"$429,000.00 ",3,2,1490,Medium,1126,3,0,No,0,No View,3,Average,8,High Quality ,1490,0,2014,0,Not Renovated,1400,1230
1523300141,6/23/2014,98144,Seattle,"$402,101.00 ",2,1,1020,Small,1350,2,0,No,0,No View,3,Average,7,High Quality ,1020,0,2009,0,Not Renovated,1020,2007
1523300157,10/15/2014,98144,Seattle,"$325,000.00 ",2,1,1020,Small,1076,2,0,No,0,No View,3,Average,7,High Quality ,1020,0,2008,0,Not Renovated,1020,1357
2414600126,4/15/2015,98146,Seattle,"$229,500.00 ",3,1,1780,Medium,7470,1,0,No,0,No View,3,Average,7,High Quality ,1050,730,1960,0,Not Renovated,1780,8113
84000105,5/7/2014,98146,Seattle,"$255,000.00 ",5,2,2060,Large,8632,1,0,No,0,No View,3,Average,7,High Quality ,1030,1030,1962,0,Not Renovated,1010,11680
1909600046,7/3/2014,98146,Seattle,"$445,838.00 ",3,3,2250,Large,5692,2,0,No,0,No View,3,Average,8,High Quality ,2250,0,2000,0,Not Renovated,1320,5390
7454001200,6/4/2014,98146,Seattle,"$390,000.00 ",3,2,1250,Small,7500,1,0,No,0,No View,5,Excellent,7,High Quality ,1250,0,1942,0,Not Renovated,1280,7392
7520000520,9/5/2014,98146,Seattle,"$232,000.00 ",2,1,1240,Small,12092,1,0,No,0,No View,3,Average,6,Standard ,960,280,1922,1984,Renovated,1820,7460
7520000520,3/11/2015,98146,Seattle,"$240,500.00 ",2,1,1240,Small,12092,1,0,No,0,No View,3,Average,6,Standard ,960,280,1922,1984,Renovated,1820,7460
1223039290,9/5/2014,98146,Seattle,"$403,950.00 ",4,3,2120,Large,13780,2,0,No,0,No View,3,Average,8,High Quality ,2120,0,1993,0,Not Renovated,1880,12000
284000223,9/16/2014,98146,Seattle,"$578,000.00 ",3,2,2120,Large,10875,1,0,No,2,Average View,3,Average,8,High Quality ,1540,580,1977,0,Not Renovated,2460,11760
2586800270,4/7/2015,98146,Seattle,"$425,000.00 ",4,1,1260,Small,7645,1.5,0,No,0,No View,3,Average,6,Standard ,1260,0,1925,0,Not Renovated,1170,7649
1842000140,7/30/2014,98146,Seattle,"$335,000.00 ",3,2,1570,Medium,7500,1,0,No,1,Fair View,3,Average,7,High Quality ,1300,270,1953,0,Not Renovated,1590,7660
5147600105,7/21/2014,98146,Seattle,"$178,500.00 ",2,1,740,Small,6460,1,0,No,0,No View,3,Average,6,Standard ,740,0,1953,0,Not Renovated,1170,6975
3919000030,4/20/2015,98146,Seattle,"$395,000.00 ",5,3,2070,Large,9600,1,0,No,0,No View,3,Average,7,High Quality ,1270,800,1962,0,Not Renovated,1950,7800
2641800060,4/27/2015,98146,Seattle,"$239,000.00 ",3,1,940,Small,8571,1,0,No,0,No View,3,Average,6,Standard ,940,0,1950,0,Not Renovated,1100,8573
84000335,6/26/2014,98146,Seattle,"$225,000.00 ",3,2,1700,Medium,11475,1,0,No,0,No View,5,Excellent,6,Standard ,970,730,1945,0,Not Renovated,1560,11475
37000435,2/14/2015,98146,Seattle,"$325,000.00 ",2,1,1130,Small,5070,1,0,No,0,No View,4,Good,7,High Quality ,1130,0,1955,0,Not Renovated,860,6300
8151601090,8/1/2014,98146,Seattle,"$445,000.00 ",4,2,2630,Very Large,9099,1.5,0,No,0,No View,3,Average,7,High Quality ,1830,800,1944,2009,Renovated,1430,6825
3395800295,7/11/2014,98146,Seattle,"$250,000.00 ",2,1,1030,Small,8786,1,0,No,0,No View,3,Average,6,Standard ,1030,0,1956,0,Not Renovated,1480,8121
1769600204,2/25/2015,98146,Seattle,"$350,000.00 ",3,2,1830,Medium,9425,1,0,No,0,No View,3,Average,8,High Quality ,1590,240,1946,0,Not Renovated,1670,8430
6385910260,9/10/2014,98146,Seattle,"$272,750.00 ",4,2,1800,Medium,8786,1,0,No,0,No View,3,Average,7,High Quality ,1330,470,1966,0,Not Renovated,1780,8664
254000445,1/29/2015,98146,Seattle,"$480,000.00 ",6,4,2940,Very Large,5054,2,0,No,0,No View,3,Average,7,High Quality ,2940,0,1942,2003,Renovated,1530,5320
7784400060,1/20/2015,98146,Seattle,"$545,000.00 ",3,3,2370,Large,9000,1,0,No,3,Good View,4,Good,8,High Quality ,1570,800,1952,0,Not Renovated,2120,9500
7211400990,3/3/2015,98146,Seattle,"$256,000.00 ",2,1,860,Small,5000,1,0,No,0,No View,3,Average,6,Standard ,860,0,1915,1945,Renovated,1220,5000
9322800260,9/12/2014,98146,Seattle,"$550,000.00 ",4,2,2030,Large,5688,2,0,No,4,Excellent View,4,Good,9,High Quality ,1730,300,1939,0,Not Renovated,2320,11107
290000055,5/16/2014,98146,Seattle,"$720,000.00 ",2,1,2020,Large,7200,1,0,No,3,Good View,4,Good,7,High Quality ,1700,320,1947,0,Not Renovated,2020,7200
1823049171,12/18/2014,98146,Seattle,"$275,000.00 ",5,2,1950,Large,9000,1,0,No,0,No View,3,Average,7,High Quality ,1130,820,1964,0,Not Renovated,1680,9526
2414600400,8/5/2014,98146,Seattle,"$210,000.00 ",2,2,1190,Small,7570,1,0,No,0,No View,3,Average,6,Standard ,1190,0,1939,0,Not Renovated,1190,7635
7100000135,5/20/2014,98146,Seattle,"$330,000.00 ",2,1,860,Small,8308,1,0,No,0,No View,4,Good,7,High Quality ,860,0,1948,0,Not Renovated,1310,8308
623049315,7/1/2014,98146,Seattle,"$330,000.00 ",3,3,1680,Medium,11312,1,0,No,0,No View,3,Average,7,High Quality ,1080,600,1959,0,Not Renovated,1390,10700
7454001090,3/9/2015,98146,Seattle,"$307,000.00 ",3,1,770,Small,6552,1,0,No,0,No View,3,Average,6,Standard ,670,100,1942,0,Not Renovated,920,7200
7796600070,8/25/2014,98146,Seattle,"$195,000.00 ",3,2,1190,Small,8726,1,0,No,0,No View,3,Average,7,High Quality ,1190,0,1956,0,Not Renovated,1390,8741
2973800030,7/21/2014,98146,Seattle,"$175,000.00 ",3,1,1030,Small,6600,1,0,No,0,No View,3,Average,7,High Quality ,1030,0,1954,0,Not Renovated,1220,9040
7694600253,5/6/2014,98146,Seattle,"$312,000.00 ",4,2,1300,Small,7054,1,0,No,0,No View,3,Average,7,High Quality ,1300,0,1950,2013,Renovated,1560,7100
3744600028,11/21/2014,98146,Seattle,"$390,000.00 ",4,2,2690,Very Large,46609,1.5,0,No,0,No View,3,Average,7,High Quality ,2690,0,1940,0,Not Renovated,1920,7302
7784000110,7/22/2014,98146,Seattle,"$765,000.00 ",5,2,2440,Large,15143,1.5,0,No,4,Excellent View,4,Good,8,High Quality ,1740,700,1944,0,Not Renovated,2390,10907
3163600015,1/28/2015,98146,Seattle,"$156,000.00 ",2,1,600,Small,4000,1,0,No,0,No View,3,Average,5,Basic ,600,0,1933,0,Not Renovated,1290,6973
84000245,11/20/2014,98146,Seattle,"$190,000.00 ",3,2,1100,Small,9452,1,0,No,0,No View,3,Average,6,Standard ,1100,0,1942,0,Not Renovated,1350,9452
1721801591,2/19/2015,98146,Seattle,"$89,950.00 ",1,1,570,Small,4080,1,0,No,0,No View,3,Average,5,Basic ,570,0,1942,0,Not Renovated,890,5100
2641800015,11/24/2014,98146,Seattle,"$158,800.00 ",3,1,960,Small,8291,1,0,No,0,No View,3,Average,6,Standard ,960,0,1950,0,Not Renovated,1110,8231
7773800015,4/16/2015,98146,Seattle,"$750,000.00 ",4,2,2420,Large,11120,1,0,No,2,Average View,4,Good,8,High Quality ,1620,800,1952,0,Not Renovated,2210,8497
7832800015,2/26/2015,98146,Seattle,"$250,000.00 ",3,1,1480,Medium,6750,1,0,No,0,No View,3,Average,7,High Quality ,1480,0,1958,0,Not Renovated,1480,7594
723049596,5/9/2014,98146,Seattle,"$255,000.00 ",2,1,810,Small,7980,1,0,No,0,No View,1,Poor,6,Standard ,810,0,1928,0,Not Renovated,1440,7980
1823049202,6/10/2014,98146,Seattle,"$175,000.00 ",6,2,1930,Large,8400,1,0,No,0,No View,3,Average,7,High Quality ,1030,900,1971,0,Not Renovated,1780,9520
1823049202,1/7/2015,98146,Seattle,"$326,000.00 ",6,2,1930,Large,8400,1,0,No,0,No View,3,Average,7,High Quality ,1030,900,1971,0,Not Renovated,1780,9520
8151600590,3/12/2015,98146,Seattle,"$360,000.00 ",2,1,2320,Large,11250,2,0,No,0,No View,4,Good,6,Standard ,2320,0,1942,0,Not Renovated,1620,11250
6303401050,2/20/2015,98146,Seattle,"$132,500.00 ",3,1,850,Small,8573,1,0,No,0,No View,3,Average,6,Standard ,600,250,1945,0,Not Renovated,850,8382
723049156,5/23/2014,98146,Seattle,"$149,000.00 ",3,1,1700,Medium,8645,1,0,No,0,No View,3,Average,6,Standard ,1700,0,1955,0,Not Renovated,1500,7980
723049156,11/12/2014,98146,Seattle,"$284,700.00 ",3,1,1700,Medium,8645,1,0,No,0,No View,3,Average,6,Standard ,1700,0,1955,0,Not Renovated,1500,7980
1823049144,1/28/2015,98146,Seattle,"$225,000.00 ",3,1,1000,Small,9295,1,0,No,0,No View,3,Average,7,High Quality ,1000,0,1955,0,Not Renovated,1320,13500
723049476,7/24/2014,98146,Seattle,"$203,000.00 ",3,2,1630,Medium,9145,1,0,No,0,No View,3,Average,7,High Quality ,1630,0,1960,0,Not Renovated,1630,9206
7774200236,12/11/2014,98146,Seattle,"$357,000.00 ",3,2,1340,Small,11744,1,0,No,0,No View,2,Fair,7,High Quality ,1340,0,1950,0,Not Renovated,2020,13673
6209000165,7/24/2014,98146,Seattle,"$247,500.00 ",4,2,2290,Large,7765,1,0,No,0,No View,3,Average,6,Standard ,2290,0,1936,1953,Renovated,1240,8215
254000100,6/20/2014,98146,Seattle,"$665,900.00 ",4,2,2870,Very Large,5453,2,0,No,1,Fair View,4,Good,8,High Quality ,2220,650,1926,0,Not Renovated,1660,4800
7781600025,10/23/2014,98146,Seattle,"$1,160,000 ",3,3,2490,Large,24691,1,1,Yes,4,Excellent View,4,Good,9,High Quality ,1580,910,1961,0,Not Renovated,2800,24121
223039330,4/7/2015,98146,Seattle,"$1,050,000.00 ",3,3,3250,Very Large,5093,2,0,No,3,Good View,3,Average,10,Custom ,3250,0,2004,0,Not Renovated,2820,7752
7902200015,4/29/2015,98146,Seattle,"$700,000.00 ",3,2,1820,Medium,15570,1,0,No,2,Average View,3,Average,8,High Quality ,1820,0,1948,0,Not Renovated,2490,9480
7211402305,4/15/2015,98146,Seattle,"$240,000.00 ",3,2,1780,Medium,5000,1.5,0,No,0,No View,3,Average,6,Standard ,1080,700,1957,0,Not Renovated,1500,5000
7781600100,9/5/2014,98146,Seattle,"$1,340,000 ",3,3,2730,Very Large,38869,2,1,Yes,4,Excellent View,3,Average,9,High Quality ,1940,790,1963,2001,Renovated,2630,28188
1769600147,7/31/2014,98146,Seattle,"$477,590.00 ",3,3,2260,Large,7701,2,0,No,0,No View,3,Average,8,High Quality ,1760,500,2000,0,Not Renovated,1880,7529
723049333,4/5/2015,98146,Seattle,"$285,000.00 ",3,2,1490,Medium,10367,1,0,No,0,No View,3,Average,7,High Quality ,1010,480,1957,0,Not Renovated,1000,8254
5119010090,5/10/2014,98146,Seattle,"$549,900.00 ",5,3,3060,Very Large,7015,1,0,No,0,No View,5,Excellent,8,High Quality ,1600,1460,1979,0,Not Renovated,2190,7600
1591600044,10/10/2014,98146,Seattle,"$409,000.00 ",4,3,3140,Very Large,10752,2,0,No,0,No View,3,Average,7,High Quality ,2300,840,1992,0,Not Renovated,1300,9920
7454001280,6/11/2014,98146,Seattle,"$220,000.00 ",3,1,1050,Small,6300,1,0,No,0,No View,3,Average,6,Standard ,1050,0,1942,0,Not Renovated,740,6300
1721801025,7/18/2014,98146,Seattle,"$210,000.00 ",2,1,1040,Small,4590,1,0,No,0,No View,3,Average,7,High Quality ,1040,0,1954,0,Not Renovated,1040,6120
723049132,10/22/2014,98146,Seattle,"$235,000.00 ",2,1,1500,Medium,8015,1,0,No,0,No View,3,Average,6,Standard ,1500,0,1947,0,Not Renovated,1130,8015
254000545,10/23/2014,98146,Seattle,"$385,000.00 ",4,3,1620,Medium,5280,2,0,No,0,No View,4,Good,7,High Quality ,1620,0,1924,1971,Renovated,1590,5280
7520000440,2/9/2015,98146,Seattle,"$214,000.00 ",3,2,1580,Medium,5080,1,0,No,0,No View,4,Good,6,Standard ,800,780,1942,0,Not Renovated,1580,7114
1721800470,5/21/2014,98146,Seattle,"$230,000.00 ",5,2,1930,Large,6120,1.5,0,No,0,No View,3,Average,6,Standard ,1930,0,1941,1969,Renovated,1130,6120
123039420,4/28/2015,98146,Seattle,"$309,000.00 ",3,1,1300,Small,7200,1,0,No,0,No View,4,Good,7,High Quality ,1300,0,1952,0,Not Renovated,1740,7100
623049341,10/22/2014,98146,Seattle,"$260,000.00 ",3,2,1030,Small,7260,1,0,No,0,No View,3,Average,6,Standard ,1030,0,1947,0,Not Renovated,1380,8100
6326000130,12/2/2014,98146,Seattle,"$538,000.00 ",3,4,2620,Very Large,10137,2,0,No,0,No View,3,Average,8,High Quality ,1970,650,1992,0,Not Renovated,1960,7680
2895600095,7/16/2014,98146,Seattle,"$550,000.00 ",3,3,2290,Large,6328,2,0,No,0,No View,3,Average,8,High Quality ,2290,0,2001,0,Not Renovated,1600,6180
623049093,5/22/2014,98146,Seattle,"$219,900.00 ",3,1,910,Small,6000,1,0,No,0,No View,2,Fair,6,Standard ,910,0,1956,0,Not Renovated,1090,6957
3163600130,3/17/2015,98146,Seattle,"$234,900.00 ",3,1,1250,Small,8000,1,0,No,0,No View,3,Average,7,High Quality ,1250,0,1956,0,Not Renovated,1040,6973
6303400290,1/26/2015,98146,Seattle,"$170,000.00 ",2,1,860,Small,8636,1,0,No,0,No View,3,Average,6,Standard ,860,0,1924,0,Not Renovated,1100,8636
5147600095,1/21/2015,98146,Seattle,"$152,000.00 ",3,2,1070,Small,7754,1,0,No,0,No View,3,Average,6,Standard ,1070,0,1953,0,Not Renovated,950,7740
1207200010,3/18/2015,98146,Seattle,"$245,000.00 ",4,2,1830,Medium,10416,1,0,No,0,No View,3,Average,7,High Quality ,1370,460,1958,0,Not Renovated,1830,9271
1223039173,4/29/2015,98146,Seattle,"$450,000.00 ",4,2,2190,Large,11625,1,0,No,0,No View,4,Good,8,High Quality ,2020,170,1956,0,Not Renovated,1920,8855
6341000221,4/23/2015,98146,Seattle,"$287,000.00 ",4,2,1340,Small,8190,1,0,No,0,No View,4,Good,7,High Quality ,1340,0,1942,0,Not Renovated,1410,9721
2895600680,7/7/2014,98146,Seattle,"$335,950.00 ",2,2,800,Small,5192,1,0,No,0,No View,5,Excellent,7,High Quality ,800,0,1951,0,Not Renovated,1190,5320
8151600470,8/4/2014,98146,Seattle,"$121,800.00 ",2,1,940,Small,8384,1,0,No,0,No View,3,Average,5,Basic ,940,0,1947,0,Not Renovated,1290,8384
387000190,4/30/2015,98146,Seattle,"$535,000.00 ",4,3,2240,Large,6920,1,0,No,0,No View,5,Excellent,8,High Quality ,1380,860,1974,0,Not Renovated,1540,7000
1721800190,4/9/2015,98146,Seattle,"$300,000.00 ",2,2,1300,Small,6120,1,0,No,0,No View,3,Average,6,Standard ,820,480,1945,0,Not Renovated,1250,6120
7211402115,9/2/2014,98146,Seattle,"$230,000.00 ",3,1,1120,Small,7500,1,0,No,0,No View,3,Average,7,High Quality ,1120,0,1965,0,Not Renovated,1120,5000
7642200095,3/9/2015,98146,Seattle,"$230,000.00 ",3,1,1250,Small,8800,1,0,No,0,No View,3,Average,7,High Quality ,1250,0,1955,0,Not Renovated,1480,8200
3395800660,12/30/2014,98146,Seattle,"$190,000.00 ",3,1,1640,Medium,8100,1,0,No,0,No View,3,Average,6,Standard ,1040,600,1939,0,Not Renovated,1600,8100
7694600143,12/18/2014,98146,Seattle,"$350,000.00 ",3,2,1480,Medium,9375,1,0,No,0,No View,4,Good,7,High Quality ,1480,0,1957,0,Not Renovated,1370,9000
7889601870,4/7/2015,98146,Seattle,"$281,500.00 ",3,1,1270,Small,7500,1,0,No,0,No View,3,Average,7,High Quality ,1270,0,1953,0,Not Renovated,1340,3000
1148000005,6/23/2014,98146,Seattle,"$346,000.00 ",3,2,1270,Small,8100,1,0,No,0,No View,3,Average,6,Standard ,880,390,1950,0,Not Renovated,1650,8173
123039642,5/1/2015,98146,Seattle,"$540,000.00 ",3,3,1970,Large,14876,1,0,No,0,No View,3,Average,7,High Quality ,1320,650,1981,0,Not Renovated,2030,8008
7454001060,4/8/2015,98146,Seattle,"$295,000.00 ",2,1,670,Small,7952,1,0,No,0,No View,4,Good,6,Standard ,670,0,1942,0,Not Renovated,1080,9525
1591600307,5/11/2015,98146,Seattle,"$360,000.00 ",3,2,1810,Medium,7200,1,0,No,0,No View,5,Excellent,7,High Quality ,1030,780,1959,0,Not Renovated,1950,8384
